id,longitud,latitud,demanda
4261,-56.196674,-34.85548,1472
4262,-56.196682,-34.855446,1472
4263,-56.19697,-34.854214,1122
4264,-56.196342,-34.85231,1433
4265,-56.196297,-34.852283,1433
4266,-56.19625,-34.85227,1433
4267,-56.197136,-34.85425,836
4268,-56.196995,-34.85502,1375
4269,-56.197903,-34.85506,563
4270,-56.199078,-34.855347,673
4271,-56.19686,-34.856503,637
4272,-56.196754,-34.856514,637
4273,-56.197617,-34.857445,298
4274,-56.19825,-34.85728,441
4275,-56.19883,-34.856186,825
4276,-56.19934,-34.856915,632
4277,-56.199905,-34.857178,428
4278,-56.20031,-34.85601,572
4279,-56.20142,-34.85634,319
4280,-56.20155,-34.856964,200
4281,-56.198566,-34.85748,334
4282,-56.197094,-34.85768,424
4283,-56.196556,-34.861416,532
4284,-56.196445,-34.862236,900
4285,-56.196373,-34.862743,1043
4286,-56.19619,-34.86514,725
4287,-56.19624,-34.865894,1045
4288,-56.197643,-34.865417,795
4289,-56.196407,-34.86412,938
4290,-56.19704,-34.864544,602
4291,-56.197075,-34.864574,602
4292,-56.19802,-34.86549,795
4293,-56.199375,-34.86502,652
4294,-56.201336,-34.864395,585
4295,-56.203014,-34.86375,428
4296,-56.20449,-34.863243,452
4297,-56.202026,-34.863415,582
4298,-56.20007,-34.86202,565
4299,-56.19921,-34.862335,560
4300,-56.199005,-34.86331,650
4301,-56.19884,-34.86411,805
4302,-56.198498,-34.8646,1087
4303,-56.197525,-34.86217,671
4304,-56.197624,-34.861633,671
4305,-56.197227,-34.861134,432
4306,-56.195793,-34.871628,648
4307,-56.198162,-34.871845,1281
4308,-56.198833,-34.87188,1281
4309,-56.199635,-34.871895,847
4310,-56.20074,-34.87198,1108
4311,-56.20184,-34.87205,729
4312,-56.20285,-34.87135,988
4313,-56.203766,-34.87042,1470
4314,-56.206074,-34.868195,471
4315,-56.206097,-34.86818,471
4316,-56.207386,-34.866875,797
4317,-56.208923,-34.865517,549
4318,-56.20953,-34.86482,937
4319,-56.20955,-34.864803,937
4320,-56.21015,-34.864048,1063
4321,-56.210976,-34.863018,930
4322,-56.210983,-34.863007,930
4323,-56.210518,-34.86247,723
4324,-56.21051,-34.86247,723
4325,-56.209564,-34.86262,433
4326,-56.20859,-34.862934,682
4327,-56.2081,-34.86362,913
4328,-56.207382,-34.86372,866
4329,-56.206783,-34.863037,624
4330,-56.20583,-34.863148,606
4331,-56.2055,-34.864285,901
4332,-56.206234,-34.865387,895
4333,-56.207012,-34.86661,797
4334,-56.20765,-34.866066,797
4335,-56.20837,-34.86508,549
4336,-56.208855,-34.864376,893
4337,-56.2095,-34.863483,652
4338,-56.20966,-34.863155,653
4339,-56.206936,-34.865242,956
4340,-56.20558,-34.866962,389
4341,-56.20486,-34.865997,695
4342,-56.20433,-34.864864,801
4343,-56.203876,-34.863903,254
4344,-56.203022,-34.864464,423
4345,-56.20336,-34.86534,653
4346,-56.20388,-34.866646,596
4347,-56.2044,-34.86794,474
4348,-56.20472,-34.86879,772
4349,-56.20184,-34.86762,817
4350,-56.201824,-34.866653,646
4351,-56.201817,-34.86559,482
4352,-56.20093,-34.86549,557
4353,-56.200474,-34.86488,785
4354,-56.20046,-34.864853,706
4355,-56.19911,-34.86615,742
4356,-56.20041,-34.865715,417
4357,-56.20109,-34.866913,623
4358,-56.200016,-34.86738,647
4359,-56.200825,-34.86794,1066
4360,-56.20201,-34.86775,878
4361,-56.20235,-34.867756,699
4362,-56.20315,-34.867638,783
4363,-56.20192,-34.86928,946
4364,-56.201824,-34.869892,1064
4365,-56.20172,-34.870754,912
4366,-56.201607,-34.87157,446
4367,-56.20245,-34.870018,815
4368,-56.202675,-34.869385,661
4369,-56.202892,-34.868706,769
4370,-56.20311,-34.86803,682
4371,-56.19948,-34.86778,950
4372,-56.199463,-34.867115,1005
4373,-56.198013,-34.866364,1073
4374,-56.197144,-34.866405,1238
4375,-56.196423,-34.867233,1149
4376,-56.197807,-34.867188,692
4377,-56.198624,-34.86718,872
4378,-56.199287,-34.868927,1211
4379,-56.198597,-34.8689,1135
4380,-56.198402,-34.86766,1233
4381,-56.19958,-34.870422,1381
4382,-56.19768,-34.871075,962
4383,-56.196083,-34.870193,1187
4384,-56.196037,-34.870197,953
4385,-56.20028,-34.871494,537
4386,-56.20055,-34.87049,965
4387,-56.20069,-34.86971,862
4388,-56.200733,-34.869446,735
4389,-56.197105,-34.868862,1013
4390,-56.196327,-34.868874,791
4391,-56.196655,-34.86975,889
4392,-56.1987,-34.869957,1119
4393,-56.199818,-34.86977,1111
4394,-56.200924,-34.86857,1085
4395,-56.19568,-34.866882,900
4396,-56.19476,-34.867836,1012
4397,-56.194763,-34.86785,1012
4398,-56.194897,-34.86884,1217
4399,-56.19506,-34.868927,1217
4400,-56.196266,-34.86802,967
4401,-56.217327,-34.873043,206
4402,-56.2159,-34.872383,582
4403,-56.2165,-34.870922,1120
4404,-56.21676,-34.870525,1007
4405,-56.217545,-34.869926,930
4406,-56.217827,-34.869556,911
4407,-56.21686,-34.86874,976
4408,-56.215984,-34.86934,1160
4409,-56.21523,-34.87016,1417
4410,-56.215984,-34.871048,820
4411,-56.21514,-34.87211,582
4412,-56.213993,-34.871616,880
4413,-56.21278,-34.87089,1145
4414,-56.213478,-34.870235,1306
4415,-56.214245,-34.869816,1459
4416,-56.214706,-34.870632,1104
4417,-56.21389,-34.87128,869
4418,-56.2124,-34.87146,990
4419,-56.211105,-34.87309,1093
4420,-56.211052,-34.87306,1093
4421,-56.210552,-34.872776,1336
4422,-56.210434,-34.87404,692
4423,-56.210453,-34.874054,692
4424,-56.207657,-34.873615,441
4425,-56.207638,-34.873608,441
4426,-56.209465,-34.873394,692
4427,-56.209454,-34.872726,930
4428,-56.2099,-34.872097,1287
4429,-56.210686,-34.870995,914
4430,-56.21225,-34.869987,1307
4431,-56.212917,-34.869488,1523
4432,-56.21372,-34.868877,1218
4433,-56.21466,-34.86818,1092
4434,-56.21584,-34.867744,1084
4435,-56.216263,-34.86669,674
4436,-56.216236,-34.866653,674
4437,-56.214733,-34.866905,942
4438,-56.21518,-34.864914,274
4439,-56.21511,-34.86487,274
4440,-56.214306,-34.866756,658
4441,-56.213974,-34.867016,996
4442,-56.21351,-34.867382,872
4443,-56.212276,-34.868374,1136
4444,-56.21182,-34.869015,1157
4445,-56.211388,-34.869946,1082
4446,-56.210335,-34.870144,1116
4447,-56.210632,-34.86951,884
4448,-56.21078,-34.86918,1209
4449,-56.211967,-34.86585,897
4450,-56.210934,-34.867138,1035
4451,-56.208855,-34.8681,895
4452,-56.20885,-34.868107,895
4453,-56.20959,-34.869377,773
4454,-56.20961,-34.869354,957
4455,-56.208794,-34.87048,488
4456,-56.207523,-34.870438,774
4457,-56.209522,-34.86698,1308
4458,-56.20981,-34.86803,1105
4459,-56.20974,-34.867973,1046
4460,-56.21048,-34.86605,721
4461,-56.211864,-34.86528,966
4462,-56.212757,-34.864536,753
4463,-56.21277,-34.864517,753
4464,-56.21278,-34.864494,753
4465,-56.21143,-34.86283,810
4466,-56.211037,-34.86319,930
4467,-56.211014,-34.864826,1098
4468,-56.21206,-34.864067,988
4469,-56.20997,-34.86453,880
4470,-56.209476,-34.865158,1018
4471,-56.208954,-34.865726,750
4472,-56.208286,-34.866394,705
4473,-56.207584,-34.867043,705
4474,-56.20621,-34.868263,929
4475,-56.203934,-34.87071,1470
4476,-56.20678,-34.871407,1402
4477,-56.20796,-34.871197,358
4478,-56.208553,-34.86966,558
4479,-56.203472,-34.87095,1470
4480,-56.20346,-34.87126,1335
4481,-56.204388,-34.87175,1410
4482,-56.206554,-34.872204,879
4483,-56.202698,-34.87177,1211
4484,-56.202988,-34.872017,1211
4485,-56.20394,-34.87253,1514
4486,-56.205044,-34.87284,1416
4487,-56.20583,-34.872673,1501
4488,-56.20585,-34.87266,1501
4489,-56.15931,-34.92715,1836
4490,-56.16063,-34.92687,1420
4491,-56.16094,-34.927967,1015
4492,-56.160114,-34.928375,835
4493,-56.160065,-34.9284,835
4494,-56.15993,-34.92669,1488
4495,-56.159935,-34.92585,2175
4496,-56.159874,-34.92585,1802
4497,-56.158752,-34.925156,1424
4498,-56.159626,-34.924427,1085
4499,-56.16123,-34.923622,1390
4500,-56.161304,-34.92185,1404
4501,-56.161205,-34.921894,1404
4502,-56.15961,-34.922665,1615
4503,-56.160645,-34.92295,1558
4504,-56.161316,-34.922604,1777
4505,-56.16164,-34.92245,1243
4506,-56.157604,-34.923656,819
4507,-56.155567,-34.92464,1361
4508,-56.156746,-34.924725,1479
4509,-56.15604,-34.92375,2428
4510,-56.156006,-34.923298,2150
4511,-56.15733,-34.922626,1201
4512,-56.158638,-34.92198,2008
4513,-56.159973,-34.920982,2207
4514,-56.16074,-34.92021,1852
4515,-56.161312,-34.91959,1751
4516,-56.160694,-34.91896,1378
4517,-56.159847,-34.919815,1938
4518,-56.15922,-34.920437,1968
4519,-56.15832,-34.92107,1881
4520,-56.15733,-34.921577,1917
4521,-56.156624,-34.921917,2061
4522,-56.155663,-34.92241,3169
4523,-56.155632,-34.922417,3169
4524,-56.154587,-34.922928,2512
4525,-56.154545,-34.92294,2512
4526,-56.153557,-34.923424,2316
4527,-56.159233,-34.91751,2481
4528,-56.1592,-34.917545,2481
4529,-56.158195,-34.918564,2653
4530,-56.157887,-34.919266,1776
4531,-56.15885,-34.91916,2635
4532,-56.15758,-34.91773,2365
4533,-56.157536,-34.917698,2365
4534,-56.156803,-34.918564,3481
4535,-56.15684,-34.91859,3481
4536,-56.1598,-34.918232,2003
4537,-56.157223,-34.921,2065
4538,-56.15654,-34.920116,1968
4539,-56.156113,-34.92006,2774
4540,-56.155796,-34.921104,2069
4541,-56.156433,-34.921036,2651
4542,-56.15655,-34.920643,2140
4543,-56.154453,-34.92219,2075
4544,-56.154423,-34.922203,2075
4545,-56.15316,-34.92232,2415
4546,-56.152878,-34.922276,1988
4547,-56.151966,-34.9218,3534
4548,-56.16111,-34.92808,1015
4549,-56.161114,-34.928066,1015
4550,-56.161278,-34.92652,856
4551,-56.161373,-34.92563,877
4552,-56.161514,-34.92437,1084
4553,-56.16152,-34.924347,1084
4554,-56.161682,-34.922817,1397
4555,-56.161938,-34.920403,1694
4556,-56.16209,-34.919067,1737
4557,-56.162216,-34.917927,1656
4558,-56.15568,-34.90934,3090
4559,-56.154663,-34.9105,1747
4560,-56.153816,-34.911274,2029
4561,-56.15353,-34.91153,2258
4562,-56.15373,-34.913082,2616
4563,-56.15469,-34.912746,2028
4564,-56.15711,-34.911945,1572
4565,-56.155956,-34.912285,2588
4566,-56.15595,-34.912262,2434
4567,-56.15553,-34.910995,1838
4568,-56.156094,-34.910385,2668
4569,-56.157177,-34.910473,2324
4570,-56.158207,-34.911064,2060
4571,-56.158947,-34.911175,2216
4572,-56.15942,-34.911465,2249
4573,-56.159126,-34.912537,2702
4574,-56.158997,-34.91371,3451
4575,-56.158886,-34.914642,3123
4576,-56.158882,-34.914665,3123
4577,-56.158882,-34.9147,3123
4578,-56.158752,-34.91578,3292
4579,-56.158733,-34.915966,2840
4580,-56.158894,-34.91679,1989
4581,-56.159637,-34.91728,2025
4582,-56.160946,-34.91817,2052
4583,-56.162033,-34.917454,2283
4584,-56.16134,-34.916565,2324
4585,-56.160583,-34.915806,2892
4586,-56.160576,-34.9158,2892
4587,-56.159363,-34.91583,3380
4588,-56.160454,-34.91693,2164
4589,-56.16233,-34.916946,1545
4590,-56.161774,-34.915718,2417
4591,-56.16129,-34.91487,3450
4592,-56.16129,-34.914856,3450
4593,-56.160694,-34.914284,3020
4594,-56.16072,-34.91427,3020
4595,-56.16122,-34.91396,2502
4596,-56.162235,-34.913322,2267
4597,-56.160423,-34.91235,2784
4598,-56.160282,-34.91349,3612
4599,-56.160282,-34.913525,3612
4600,-56.162766,-34.91325,2024
4601,-56.162796,-34.912502,1938
4602,-56.162865,-34.91196,1487
4603,-56.158302,-34.913574,2879
4604,-56.15689,-34.913483,2604
4605,-56.15513,-34.913883,2729
4606,-56.155018,-34.91457,2866
4607,-56.154964,-34.91491,3182
4608,-56.154793,-34.91654,2410
4609,-56.15721,-34.917492,2488
4610,-56.15717,-34.917477,2230
4611,-56.15597,-34.91739,3584
4612,-56.157593,-34.916206,1790
4613,-56.157623,-34.916206,1790
4614,-56.158516,-34.915474,2320
4615,-56.158142,-34.915443,2457
4616,-56.158108,-34.91544,2457
4617,-56.156456,-34.915325,2661
4618,-56.15568,-34.91523,2378
4619,-56.15556,-34.916065,2411
4620,-56.156574,-34.916134,2800
4621,-56.15735,-34.915527,2608
4622,-56.157352,-34.91549,2608
4623,-56.15746,-34.91452,2906
4624,-56.15763,-34.913082,1761
4625,-56.1505,-34.92096,3343
4626,-56.150494,-34.920937,3343
4627,-56.150425,-34.920742,3343
4628,-56.150227,-34.920135,3606
4629,-56.15022,-34.920116,3606
4630,-56.150085,-34.919697,3971
4631,-56.14998,-34.919384,4000
4632,-56.149845,-34.919018,2986
4633,-56.14975,-34.918766,3388
4634,-56.14953,-34.91805,2734
4635,-56.14944,-34.917835,3270
4636,-56.14939,-34.917645,3270
4637,-56.15003,-34.916454,4231
4638,-56.149967,-34.916286,4231
4639,-56.150875,-34.916744,4886
4640,-56.151615,-34.91659,4542
4641,-56.151978,-34.916504,4399
4642,-56.152985,-34.916283,3114
4643,-56.153614,-34.916134,4123
4644,-56.154343,-34.917175,3145
4645,-56.153946,-34.917274,4011
4646,-56.15318,-34.91745,2878
4647,-56.15218,-34.917694,4027
4648,-56.15099,-34.917946,4248
4649,-56.15095,-34.917957,4041
4650,-56.150803,-34.91799,4041
4651,-56.150227,-34.91812,5105
4652,-56.14922,-34.918354,3132
4653,-56.152237,-34.921097,3656
4654,-56.15226,-34.921085,3656
4655,-56.15326,-34.920605,1901
4656,-56.154205,-34.920155,3051
4657,-56.15506,-34.919754,2875
4658,-56.155537,-34.919518,3469
4659,-56.151157,-34.919937,4284
4660,-56.15115,-34.919914,4284
4661,-56.15064,-34.918335,3972
4662,-56.15208,-34.919125,3841
4663,-56.15208,-34.91914,3841
4664,-56.152237,-34.91958,3707
4665,-56.152367,-34.91993,3342
4666,-56.152653,-34.920795,2866
4667,-56.153404,-34.920223,2575
4668,-56.153072,-34.9193,4176
4669,-56.15291,-34.91883,3632
4670,-56.152744,-34.918335,4163
4671,-56.153835,-34.91815,3741
4672,-56.153843,-34.918182,3741
4673,-56.15396,-34.91848,3224
4674,-56.15437,-34.919678,3051
4675,-56.154373,-34.919693,3051
4676,-56.15582,-34.9188,3302
4677,-56.155796,-34.918755,3302
4678,-56.155067,-34.917473,3096
4679,-56.15506,-34.91746,3096
4680,-56.153595,-34.915173,2881
4681,-56.153103,-34.915276,3523
4682,-56.153072,-34.915283,3523
4683,-56.152317,-34.91546,4644
4684,-56.151337,-34.915688,5479
4685,-56.150738,-34.91581,4921
4686,-56.150707,-34.915817,4921
4687,-56.15015,-34.915947,4142
4688,-56.14973,-34.91546,3402
4689,-56.153408,-34.913692,3330
4690,-56.15348,-34.912453,2498
4691,-56.152786,-34.911385,2700
4692,-56.15147,-34.91012,3064
4693,-56.150833,-34.909534,3169
4694,-56.150387,-34.909096,2944
4695,-56.15309,-34.91192,1937
4696,-56.152378,-34.91252,3121
4697,-56.152363,-34.91253,3121
4698,-56.151363,-34.913376,4477
4699,-56.15079,-34.91388,4568
4700,-56.15056,-34.914566,5004
4701,-56.150562,-34.914577,5004
4702,-56.150566,-34.914593,5004
4703,-56.152313,-34.91403,3363
4704,-56.15207,-34.91338,3174
4705,-56.14942,-34.914562,3149
4706,-56.148876,-34.91368,3199
4707,-56.147854,-34.91275,4680
4708,-56.14887,-34.912117,5091
4709,-56.149857,-34.913063,4660
4710,-56.149876,-34.9131,4660
4711,-56.15046,-34.91187,4516
4712,-56.150078,-34.91164,4981
4713,-56.149765,-34.911427,4331
4714,-56.149345,-34.91112,5530
4715,-56.15017,-34.910313,4281
4716,-56.15135,-34.91109,3780
4717,-56.15381,-34.90705,2053
4718,-56.152687,-34.90697,1963
4719,-56.151703,-34.907024,2028
4720,-56.151623,-34.90735,2140
4721,-56.15284,-34.907913,2163
4722,-56.152996,-34.908276,2140
4723,-56.15188,-34.90842,2131
4724,-56.15113,-34.907936,2506
4725,-56.150745,-34.908398,1960
4726,-56.151653,-34.909695,2259
4727,-56.150795,-34.91062,3850
4728,-56.15038,-34.911068,4752
4729,-56.149784,-34.911728,5407
4730,-56.149395,-34.912148,5082
4731,-56.14849,-34.913094,4121
4732,-56.148148,-34.913452,3137
4733,-56.1558,-34.90611,2709
4734,-56.157383,-34.90621,3021
4735,-56.15747,-34.906216,3064
4736,-56.158894,-34.90633,2805
4737,-56.159588,-34.90639,2793
4738,-56.16027,-34.906433,2740
4739,-56.162045,-34.907074,2400
4740,-56.162037,-34.907043,2400
4741,-56.162746,-34.90559,1603
4742,-56.16272,-34.905586,1804
4743,-56.16206,-34.905544,2171
4744,-56.161575,-34.905502,2058
4745,-56.160427,-34.905422,2625
4746,-56.15836,-34.905262,2992
4747,-56.156345,-34.90512,2967
4748,-56.156197,-34.904266,2451
4749,-56.15683,-34.90401,2396
4750,-56.158733,-34.904175,2901
4751,-56.158768,-34.90418,2610
4752,-56.160347,-34.90429,2160
4753,-56.161034,-34.904327,2596
4754,-56.162003,-34.90441,2430
4755,-56.16206,-34.904415,2430
4756,-56.162186,-34.90887,2452
4757,-56.161766,-34.90883,2476
4758,-56.161217,-34.908794,2768
4759,-56.159973,-34.9087,2728
4760,-56.159443,-34.90953,2534
4761,-56.159336,-34.9104,2299
4762,-56.160507,-34.910538,2374
4763,-56.16058,-34.909485,2572
4764,-56.161957,-34.909966,2248
4765,-56.161808,-34.911148,2357
4766,-56.163063,-34.90773,1678
4767,-56.16161,-34.907616,2546
4768,-56.16085,-34.90837,3195
4769,-56.16069,-34.909985,2089
4770,-56.15949,-34.91021,2242
4771,-56.158188,-34.910114,2487
4772,-56.156364,-34.908783,2456
4773,-56.15622,-34.908882,2808
4774,-56.15591,-34.90909,3311
4775,-56.156128,-34.909462,3134
4776,-56.15746,-34.91,2251
4777,-56.157593,-34.9098,2872
4778,-56.159,-34.908886,3043
4779,-56.16012,-34.907925,2692
4780,-56.159946,-34.907497,2626
4781,-56.159874,-34.90728,2757
4782,-56.15693,-34.907684,3497
4783,-56.156933,-34.907665,3497
4784,-56.156754,-34.907276,3087
4785,-56.15567,-34.9072,3306
4786,-56.154568,-34.907112,2240
4787,-56.154545,-34.907112,2240
4788,-56.154377,-34.90858,2529
4789,-56.155693,-34.907734,2605
4790,-56.155827,-34.90672,2908
4791,-56.158497,-34.906597,2999
4792,-56.158592,-34.907017,3289
4793,-56.154747,-34.904915,2614
4794,-56.15424,-34.904778,2286
4795,-56.153057,-34.904415,2117
4796,-56.153034,-34.904415,2117
4797,-56.152725,-34.905754,2476
4798,-56.152893,-34.905884,2683
4799,-56.153954,-34.905975,1898
4800,-56.154343,-34.905983,1877
4801,-56.155025,-34.903538,2265
4802,-56.154366,-34.903923,2326
4803,-56.151672,-34.904377,1947
4804,-56.15163,-34.904377,1947
4805,-56.150562,-34.904366,1988
4806,-56.148888,-34.904335,1800
4807,-56.149185,-34.905087,2730
4808,-56.149208,-34.905098,2730
4809,-56.150658,-34.906223,2610
4810,-56.15069,-34.90625,2509
4811,-56.151806,-34.905064,2447
4812,-56.151806,-34.904987,2604
4813,-56.150776,-34.903973,2542
4814,-56.150723,-34.905193,2624
4815,-56.149967,-34.905933,2462
4816,-56.14948,-34.90634,3355
4817,-56.148685,-34.906204,2970
4818,-56.14808,-34.905735,2153
4819,-56.141792,-34.90792,3031
4820,-56.141808,-34.907867,3420
4821,-56.141994,-34.907265,2388
4822,-56.142,-34.90724,2388
4823,-56.142185,-34.906544,2926
4824,-56.142487,-34.90562,2325
4825,-56.142498,-34.905594,2325
4826,-56.14283,-34.90457,2015
4827,-56.143036,-34.903816,2263
4828,-56.14304,-34.903797,2263
4829,-56.143257,-34.90313,1715
4830,-56.143322,-34.902927,1808
4831,-56.144966,-34.903015,1732
4832,-56.14497,-34.903046,1732
4833,-56.14481,-34.90418,2415
4834,-56.1446,-34.90472,2742
4835,-56.144375,-34.905247,2960
4836,-56.144268,-34.905678,2701
4837,-56.14398,-34.90675,2990
4838,-56.143917,-34.906982,3709
4839,-56.143913,-34.907,3709
4840,-56.14391,-34.907032,3709
4841,-56.14478,-34.90685,3906
4842,-56.145073,-34.906116,3623
4843,-56.145214,-34.90574,2913
4844,-56.145702,-34.904434,2832
4845,-56.146233,-34.903973,1845
4846,-56.147976,-34.904125,1787
4847,-56.148,-34.904144,1787
4848,-56.14851,-34.90371,2455
4849,-56.148586,-34.90321,2694
4850,-56.147537,-34.912548,4680
4851,-56.14797,-34.912155,5410
4852,-56.148006,-34.912132,5410
4853,-56.14863,-34.911457,5960
4854,-56.148705,-34.911377,5960
4855,-56.14926,-34.910828,5530
4856,-56.149773,-34.91029,4022
4857,-56.1502,-34.909863,3313
4858,-56.150112,-34.90923,3301
4859,-56.149414,-34.90935,3718
4860,-56.148975,-34.909775,4007
4861,-56.148693,-34.910057,4986
4862,-56.148254,-34.910526,6022
4863,-56.148098,-34.91071,6384
4864,-56.14807,-34.910732,6384
4865,-56.147152,-34.911686,5328
4866,-56.147087,-34.911743,5328
4867,-56.146587,-34.911648,5269
4868,-56.146553,-34.911633,5269
4869,-56.146187,-34.91098,5100
4870,-56.146244,-34.910927,5760
4871,-56.14686,-34.910336,6545
4872,-56.147102,-34.910057,6609
4873,-56.14712,-34.91004,6609
4874,-56.14747,-34.909695,5543
4875,-56.14771,-34.909443,5221
4876,-56.148727,-34.908363,3363
4877,-56.14873,-34.90836,3363
4878,-56.149494,-34.907364,3110
4879,-56.149464,-34.90719,2994
4880,-56.14946,-34.907154,2994
4881,-56.14866,-34.907146,2838
4882,-56.147705,-34.908146,4024
4883,-56.14708,-34.9088,5267
4884,-56.147026,-34.908867,5267
4885,-56.14688,-34.908993,6463
4886,-56.146282,-34.909653,5674
4887,-56.146263,-34.909676,5674
4888,-56.145718,-34.910202,5882
4889,-56.145695,-34.91023,5319
4890,-56.145393,-34.91054,4558
4891,-56.145355,-34.910576,4558
4892,-56.143257,-34.909454,2882
4893,-56.143215,-34.90943,3732
4894,-56.14438,-34.909943,3004
4895,-56.144417,-34.909904,3243
4896,-56.14473,-34.909534,4270
4897,-56.14529,-34.90899,4782
4898,-56.14538,-34.908924,4782
4899,-56.146008,-34.908276,4467
4900,-56.14627,-34.907978,4106
4901,-56.146816,-34.907368,3525
4902,-56.146828,-34.90736,3525
4903,-56.147633,-34.906536,3393
4904,-56.147648,-34.90653,3393
4905,-56.14725,-34.905663,2387
4906,-56.147114,-34.9058,3205
4907,-56.146374,-34.906555,3230
4908,-56.146015,-34.906902,3881
4909,-56.145653,-34.907284,3751
4910,-56.145485,-34.907455,3248
4911,-56.145096,-34.907833,3464
4912,-56.144535,-34.90817,4553
4913,-56.144367,-34.908207,4009
4914,-56.14393,-34.90831,2946
4915,-56.143894,-34.908314,2946
4916,-56.142925,-34.908436,4134
4917,-56.14242,-34.908504,3090
4918,-56.142067,-34.90854,3090
4919,-56.1412,-34.90867,2794
4920,-56.14041,-34.908756,2574
4921,-56.140747,-34.9028,1465
4922,-56.14048,-34.90376,1671
4923,-56.1402,-34.9045,2081
4924,-56.140083,-34.904827,1926
4925,-56.139843,-34.905457,1943
4926,-56.13984,-34.90547,1943
4927,-56.139748,-34.905777,1780
4928,-56.139336,-34.90702,2044
4929,-56.13918,-34.907616,925
4930,-56.138863,-34.90873,1448
4931,-56.137894,-34.9092,1486
4932,-56.13723,-34.909344,1275
4933,-56.13705,-34.909813,1275
4934,-56.137047,-34.909832,1275
4935,-56.14032,-34.90939,2097
4936,-56.140312,-34.909348,2097
4937,-56.14014,-34.90857,2723
4938,-56.140507,-34.907406,1782
4939,-56.14083,-34.906796,1571
4940,-56.14112,-34.9058,1881
4941,-56.141144,-34.905743,1906
4942,-56.141495,-34.904606,2255
4943,-56.141666,-34.903984,1864
4944,-56.141964,-34.903023,1464
4945,-56.1398,-34.902256,1604
4946,-56.139347,-34.90339,1571
4947,-56.13919,-34.90385,1544
4948,-56.138836,-34.904804,1925
4949,-56.138676,-34.90526,1781
4950,-56.13847,-34.905807,1862
4951,-56.13846,-34.905853,1862
4952,-56.13826,-34.906258,1730
4953,-56.13825,-34.906303,1235
4954,-56.137978,-34.907192,921
4955,-56.137455,-34.90862,1598
4956,-56.136024,-34.908833,1320
4957,-56.135635,-34.908783,1237
4958,-56.135643,-34.908756,1237
4959,-56.135654,-34.908726,1349
4960,-56.135643,-34.90769,1412
4961,-56.133812,-34.90731,933
4962,-56.133556,-34.905773,549
4963,-56.13551,-34.906456,643
4964,-56.135117,-34.90145,950
4965,-56.135216,-34.90105,1213
4966,-56.135246,-34.90079,1348
4967,-56.136772,-34.90111,1356
4968,-56.136543,-34.90168,1038
4969,-56.135757,-34.90213,926
4970,-56.13574,-34.902138,926
4971,-56.134182,-34.90256,1285
4972,-56.1342,-34.902557,1285
4973,-56.13298,-34.904606,896
4974,-56.132973,-34.904552,1134
4975,-56.132755,-34.90351,1528
4976,-56.13254,-34.90252,1285
4977,-56.1321,-34.900524,1105
4978,-56.134518,-34.899982,1622
4979,-56.134308,-34.90055,1523
4980,-56.133945,-34.901566,1219
4981,-56.133095,-34.90291,1876
4982,-56.13304,-34.902916,1876
4983,-56.131817,-34.903084,1540
4984,-56.130993,-34.903206,1541
4985,-56.130074,-34.90337,1237
4986,-56.128574,-34.90356,927
4987,-56.126442,-34.90306,472
4988,-56.12575,-34.903954,272
4989,-56.127354,-34.904396,390
4990,-56.128513,-34.90254,966
4991,-56.130035,-34.902306,1591
4992,-56.130695,-34.90221,1692
4993,-56.13213,-34.901154,1344
4994,-56.13075,-34.901356,1161
4995,-56.129974,-34.901207,1211
4996,-56.12973,-34.900055,729
4997,-56.127525,-34.901623,692
4998,-56.130394,-34.90408,1126
4999,-56.131466,-34.904114,1167
5000,-56.131508,-34.90412,1167
5001,-56.132153,-34.90429,824
5002,-56.13531,-34.90961,1237
5003,-56.13531,-34.909588,1237
5004,-56.135395,-34.910236,511
5005,-56.138054,-34.909927,1196
5006,-56.139614,-34.909714,1908
5007,-56.14132,-34.90949,1549
5008,-56.14528,-34.91123,2951
5009,-56.146248,-34.91207,3427
5010,-56.146976,-34.91279,3032
5011,-56.147648,-34.913437,2426
5012,-56.148006,-34.913826,2517
5013,-56.14904,-34.915802,2641
5014,-56.149117,-34.916744,2903
5015,-56.14914,-34.91679,2903
5016,-56.148815,-34.919033,2365
5017,-56.14916,-34.91994,2316
5018,-56.150257,-34.921394,3087
5019,-56.151455,-34.92226,2567
5020,-56.15148,-34.922276,2567
5021,-56.152603,-34.92306,1861
5022,-56.153618,-34.923813,1762
5023,-56.154568,-34.9245,1506
5024,-56.155525,-34.9252,934
5025,-56.15599,-34.925552,1248
5026,-56.15729,-34.926476,1099
5027,-56.157978,-34.926987,1027
5028,-56.15843,-34.927322,1298
5029,-56.15899,-34.92785,1342
5030,-56.162025,-34.90113,1586
5031,-56.162395,-34.90217,1622
5032,-56.162403,-34.902187,1622
5033,-56.163284,-34.901997,2091
5034,-56.162823,-34.900967,1774
5035,-56.16076,-34.90149,1974
5036,-56.160686,-34.901505,1974
5037,-56.15979,-34.900265,1368
5038,-56.15984,-34.90025,1368
5039,-56.161026,-34.899727,1046
5040,-56.162205,-34.899662,1024
5041,-56.16372,-34.899723,804
5042,-56.161976,-34.89716,172
5043,-56.16119,-34.897427,251
5044,-56.16014,-34.89794,465
5045,-56.1591,-34.898453,735
5046,-56.15906,-34.898468,735
5047,-56.159115,-34.899323,685
