fecha_datos,cod_recorrido,posicion,dias_sin_levantar,longitud,latitud
2024-11-14 18:00,CH_DU_RM_CL_121,39,1,-56.15435,-34.880737
2024-11-14 18:00,CH_DU_RM_CL_121,40,1,-56.15503,-34.881527
2024-11-14 18:00,CH_DU_RM_CL_121,41,1,-56.155872,-34.88255
2024-11-14 18:00,CH_DU_RM_CL_122,1,1,-56.149006,-34.91441
2024-11-14 18:00,CH_DU_RM_CL_122,2,1,-56.149536,-34.913746
2024-11-14 18:00,CH_DU_RM_CL_122,3,1,-56.150333,-34.91277
2024-11-14 18:00,CH_DU_RM_CL_122,4,1,-56.151024,-34.91195
2024-11-14 18:00,CH_DU_RM_CL_122,5,1,-56.15174,-34.91105
2024-11-14 18:00,CH_DU_RM_CL_122,6,1,-56.152313,-34.910378
2024-11-14 18:00,CH_DU_RM_CL_122,7,1,-56.152927,-34.909637
2024-11-14 18:00,CH_DU_RM_CL_122,8,1,-56.15294,-34.909626
2024-11-14 18:00,CH_DU_RM_CL_122,9,1,-56.15352,-34.908733
2024-11-14 18:00,CH_DU_RM_CL_122,10,1,-56.15381,-34.908085
2024-11-14 18:00,CH_DU_RM_CL_122,11,1,-56.15444,-34.906624
2024-11-14 18:00,CH_DU_RM_CL_122,12,1,-56.154823,-34.905693
2024-11-14 18:00,CH_DU_RM_CL_122,13,1,-56.155354,-34.90453
2024-11-14 18:00,CH_DU_RM_CL_122,14,1,-56.155613,-34.90393
2024-11-14 18:00,CH_DU_RM_CL_122,15,1,-56.156055,-34.90261
2024-11-14 18:00,CH_DU_RM_CL_122,16,1,-56.156418,-34.901737
2024-11-14 18:00,CH_DU_RM_CL_122,17,1,-56.157223,-34.899776
2024-11-14 18:00,CH_DU_RM_CL_122,18,1,-56.16132,-34.902508
2024-11-14 18:00,CH_DU_RM_CL_122,19,1,-56.16134,-34.902546
2024-11-14 18:00,CH_DU_RM_CL_122,20,1,-56.16221,-34.903652
2024-11-14 18:00,CH_DU_RM_CL_122,21,1,-56.162994,-34.904797
2024-11-14 18:00,CH_DU_RM_CL_122,22,1,-56.1608,-34.90693
2024-11-14 18:00,CH_DU_RM_CL_122,23,1,-56.16075,-34.90694
2024-11-14 18:00,CH_DU_RM_CL_122,24,1,-56.159306,-34.90739
2024-11-14 18:00,CH_DU_RM_CL_122,25,1,-56.158455,-34.907635
2024-11-14 18:00,CH_DU_RM_CL_122,26,1,-56.158367,-34.907665
2024-11-14 18:00,CH_DU_RM_CL_122,27,1,-56.15681,-34.90818
2024-11-14 18:00,CH_DU_RM_CL_122,28,1,-56.15634,-34.908333
2024-11-14 18:00,CH_DU_RM_CL_122,29,1,-56.15605,-34.908424
2024-11-14 18:00,CH_DU_RM_CL_122,30,1,-56.15529,-34.908657
2024-11-14 18:00,CH_DU_RM_CL_122,31,1,-56.161106,-34.911564
2024-11-14 18:00,CH_DU_RM_CL_122,32,1,-56.162704,-34.911015
2024-11-14 18:00,CH_DU_RM_CL_122,33,1,-56.162663,-34.91127
2024-11-14 18:00,CH_DU_RM_CL_122,34,1,-56.161907,-34.911514
2024-11-14 18:00,CH_DU_RM_CL_122,35,1,-56.16149,-34.911636
2024-11-14 18:00,CH_DU_RM_CL_122,36,1,-56.15943,-34.912327
2024-11-14 18:00,CH_DU_RM_CL_122,37,1,-56.157078,-34.913097
2024-11-14 18:00,CH_DU_RM_CL_122,38,1,-56.155666,-34.913544
2024-11-14 18:00,CH_DU_RM_CL_122,39,1,-56.1537,-34.91415
2024-11-14 18:00,CH_DU_RM_CL_122,40,1,-56.15368,-34.91415
2024-11-14 18:00,CH_DU_RM_CL_122,41,1,-56.15216,-34.91452
2024-11-14 18:00,CH_DU_RM_CL_122,42,1,-56.1521,-34.91454
2024-11-14 18:00,CH_DU_RM_CL_122,43,1,-56.15132,-34.914745
2024-11-14 18:00,CH_DU_RM_CL_122,44,1,-56.1513,-34.91475
2024-11-14 18:00,CH_DU_RM_CL_122,46,1,-56.150124,-34.915062
2024-11-14 18:00,CH_DU_RM_CL_123,1,1,-56.148884,-34.889183
2024-11-14 18:00,CH_DU_RM_CL_123,2,1,-56.15013,-34.889732
2024-11-14 18:00,CH_DU_RM_CL_123,3,1,-56.1513,-34.890083
2024-11-14 18:00,CH_DU_RM_CL_123,4,1,-56.152588,-34.890373
2024-11-14 18:00,CH_DU_RM_CL_123,5,1,-56.15464,-34.890907
2024-11-14 18:00,CH_DU_RM_CL_123,6,1,-56.155087,-34.890747
2024-11-14 18:00,CH_DU_RM_CL_123,7,1,-56.154,-34.88899
2024-11-14 18:00,CH_DU_RM_CL_123,8,1,-56.15386,-34.88873
2024-11-14 18:00,CH_DU_RM_CL_123,9,1,-56.153255,-34.887577
2024-11-14 18:00,CH_DU_RM_CL_123,10,1,-56.15285,-34.88639
2024-11-14 18:00,CH_DU_RM_CL_123,11,1,-56.152477,-34.885025
2024-11-14 18:00,CH_DU_RM_CL_123,12,1,-56.152153,-34.88335
2024-11-14 18:00,CH_DU_RM_CL_123,13,1,-56.154007,-34.882797
2024-11-14 18:00,CH_DU_RM_CL_123,14,1,-56.15485,-34.88329
2024-11-14 18:00,CH_DU_RM_CL_123,15,1,-56.15556,-34.88373
2024-11-14 18:00,CH_DU_RM_CL_123,16,1,-56.155964,-34.88417
2024-11-14 18:00,CH_DU_RM_CL_123,17,1,-56.157383,-34.885918
2024-11-14 18:00,CH_DU_RM_CL_123,18,1,-56.158714,-34.887466
2024-11-14 18:00,CH_DU_RM_CL_123,19,1,-56.155556,-34.890553
2024-11-14 18:00,CH_DU_RM_CL_123,20,1,-56.149776,-34.894444
2024-11-14 18:00,CH_DU_RM_CL_123,21,1,-56.148,-34.895668
2024-11-14 18:00,CH_DU_RM_CL_123,22,1,-56.1293,-34.8939
2024-11-14 18:00,CH_DU_RM_CL_123,23,1,-56.1324,-34.897526
2024-11-14 18:00,CH_DU_RM_CL_123,24,1,-56.13287,-34.89886
2024-11-14 18:00,CH_DU_RM_CL_123,25,1,-56.139107,-34.90038
2024-11-14 18:00,CH_DU_RM_CL_123,26,1,-56.13904,-34.900455
2024-11-14 18:00,CH_DU_RM_CL_123,27,1,-56.138317,-34.90216
2024-11-14 18:00,CH_DU_RM_CL_123,28,1,-56.13809,-34.902798
2024-11-14 18:00,CH_DU_RM_CL_123,29,1,-56.13715,-34.90536
2024-11-14 18:00,CH_DU_RM_CL_123,30,1,-56.13683,-34.906284
2024-11-14 18:00,CH_DU_RM_CL_123,31,1,-56.136227,-34.90798
2024-11-14 18:00,D_DU_RM_CL_101,1,1,-56.14912,-34.87991
2024-11-14 18:00,D_DU_RM_CL_101,2,1,-56.14946,-34.880104
2024-11-14 18:00,D_DU_RM_CL_101,3,1,-56.150913,-34.88099
2024-11-14 18:00,D_DU_RM_CL_101,4,1,-56.15214,-34.881203
2024-11-14 18:00,D_DU_RM_CL_101,5,1,-56.15163,-34.878994
2024-11-14 18:00,D_DU_RM_CL_101,6,1,-56.150337,-34.878372
2024-11-14 18:00,D_DU_RM_CL_101,7,1,-56.14948,-34.879047
2024-11-14 18:00,D_DU_RM_CL_101,8,1,-56.149494,-34.87906
2024-11-14 18:00,D_DU_RM_CL_101,9,1,-56.15164,-34.880184
2024-11-14 18:00,D_DU_RM_CL_101,10,1,-56.153122,-34.88095
2024-11-14 18:00,D_DU_RM_CL_101,11,1,-56.15341,-34.880108
2024-11-14 18:00,D_DU_RM_CL_101,12,1,-56.15291,-34.87969
2024-11-14 18:00,D_DU_RM_CL_101,13,1,-56.149765,-34.878315
2024-11-14 18:00,D_DU_RM_CL_101,14,1,-56.150486,-34.878815
2024-11-14 18:00,D_DU_RM_CL_101,15,1,-56.151844,-34.87974
2024-11-14 18:00,D_DU_RM_CL_101,16,1,-56.152122,-34.878754
2024-11-14 18:00,D_DU_RM_CL_101,17,1,-56.152126,-34.877785
2024-11-14 18:00,D_DU_RM_CL_101,18,1,-56.15346,-34.879074
2024-11-14 18:00,D_DU_RM_CL_101,19,1,-56.153965,-34.879482
2024-11-14 18:00,D_DU_RM_CL_101,20,1,-56.15333,-34.87812
2024-11-14 18:00,D_DU_RM_CL_101,21,1,-56.151093,-34.878162
2024-11-14 18:00,D_DU_RM_CL_101,22,1,-56.151093,-34.874832
2024-11-14 18:00,D_DU_RM_CL_101,23,1,-56.151524,-34.875313
2024-11-14 18:00,D_DU_RM_CL_101,24,1,-56.15303,-34.87521
2024-11-14 18:00,D_DU_RM_CL_101,25,1,-56.153275,-34.874607
2024-11-14 18:00,D_DU_RM_CL_101,27,1,-56.15005,-34.874825
2024-11-14 18:00,D_DU_RM_CL_101,28,1,-56.14945,-34.875664
2024-11-14 18:00,D_DU_RM_CL_101,29,1,-56.148575,-34.87655
2024-11-14 18:00,D_DU_RM_CL_101,30,1,-56.14803,-34.877197
2024-11-14 18:00,D_DU_RM_CL_101,31,1,-56.14697,-34.878517
2024-11-14 18:00,D_DU_RM_CL_101,32,1,-56.14695,-34.87854
2024-11-14 18:00,D_DU_RM_CL_101,33,1,-56.14912,-34.877754
2024-11-14 18:00,D_DU_RM_CL_101,34,1,-56.147808,-34.877968
2024-11-14 18:00,D_DU_RM_CL_101,35,1,-56.148678,-34.87846
2024-11-14 18:00,D_DU_RM_CL_101,36,1,-56.149647,-34.876617
2024-11-14 18:00,D_DU_RM_CL_101,37,1,-56.1502,-34.87595
2024-11-14 18:00,D_DU_RM_CL_101,38,1,-56.150776,-34.875233
2024-11-14 18:00,D_DU_RM_CL_101,39,1,-56.151783,-34.873142
2024-11-14 18:00,D_DU_RM_CL_101,40,1,-56.15205,-34.872208
2024-11-14 18:00,D_DU_RM_CL_101,41,1,-56.151245,-34.87179
2024-11-14 18:00,D_DU_RM_CL_101,42,1,-56.15066,-34.872486
2024-11-14 18:00,D_DU_RM_CL_101,43,1,-56.14992,-34.873352
2024-11-14 18:00,D_DU_RM_CL_101,44,1,-56.14971,-34.873608
2024-11-14 18:00,D_DU_RM_CL_101,45,1,-56.148773,-34.874714
2024-11-14 18:00,D_DU_RM_CL_101,46,1,-56.14823,-34.87537
2024-11-14 18:00,D_DU_RM_CL_101,47,1,-56.14776,-34.87594
2024-11-14 18:00,D_DU_RM_CL_101,48,1,-56.146275,-34.877556
2024-11-14 18:00,D_DU_RM_CL_101,49,1,-56.146973,-34.8767
2024-11-14 18:00,D_DU_RM_CL_102,1,2,-56.146427,-34.868343
2024-11-14 18:00,D_DU_RM_CL_102,2,2,-56.14572,-34.869118
2024-11-14 18:00,D_DU_RM_CL_102,3,2,-56.144886,-34.870125
2024-11-14 18:00,D_DU_RM_CL_102,4,2,-56.14395,-34.87125
2024-11-14 18:00,D_DU_RM_CL_102,5,2,-56.143917,-34.87129
2024-11-14 18:00,D_DU_RM_CL_102,6,2,-56.143112,-34.872257
2024-11-14 18:00,D_DU_RM_CL_102,7,2,-56.1422,-34.873363
2024-11-14 18:00,D_DU_RM_CL_102,8,2,-56.141533,-34.87418
2024-11-14 18:00,D_DU_RM_CL_102,9,2,-56.14153,-34.874187
2024-11-14 18:00,D_DU_RM_CL_102,10,2,-56.14203,-34.87467
2024-11-14 18:00,D_DU_RM_CL_102,11,2,-56.142487,-34.874508
2024-11-14 18:00,D_DU_RM_CL_102,12,6,-56.143276,-34.873558
2024-11-14 18:00,D_DU_RM_CL_102,13,2,-56.144196,-34.872665
2024-11-14 18:00,D_DU_RM_CL_102,14,2,-56.143284,-34.874413
2024-11-14 18:00,D_DU_RM_CL_102,15,2,-56.14472,-34.871826
2024-11-14 18:00,D_DU_RM_CL_102,16,2,-56.14599,-34.870285
2024-11-14 18:00,D_DU_RM_CL_102,17,2,-56.14731,-34.868687
2024-11-14 18:00,D_DU_RM_CL_102,18,2,-56.148224,-34.869324
2024-11-14 18:00,D_DU_RM_CL_102,19,2,-56.147934,-34.86966
2024-11-14 18:00,D_DU_RM_CL_102,20,2,-56.147087,-34.870647
2024-11-14 18:00,D_DU_RM_CL_102,21,2,-56.145977,-34.87176
2024-11-14 18:00,D_DU_RM_CL_102,22,2,-56.14882,-34.87011
2024-11-14 18:00,D_DU_RM_CL_102,24,2,-56.14777,-34.871346
2024-11-14 18:00,D_DU_RM_CL_102,25,2,-56.14726,-34.871937
2024-11-14 18:00,D_DU_RM_CL_102,26,2,-56.14725,-34.871952
2024-11-14 18:00,D_DU_RM_CL_102,27,2,-56.146812,-34.872463
2024-11-14 18:00,D_DU_RM_CL_102,28,2,-56.145847,-34.872967
2024-11-14 18:00,D_DU_RM_CL_102,29,2,-56.146046,-34.873283
2024-11-14 18:00,D_DU_RM_CL_102,30,2,-56.145027,-34.87396
2024-11-14 18:00,D_DU_RM_CL_102,31,2,-56.144608,-34.874466
2024-11-14 18:00,D_DU_RM_CL_102,32,2,-56.144424,-34.875046
2024-11-14 18:00,D_DU_RM_CL_102,33,2,-56.14409,-34.875862
2024-11-14 18:00,D_DU_RM_CL_102,34,2,-56.144924,-34.87602
2024-11-14 18:00,D_DU_RM_CL_102,35,2,-56.14494,-34.876003
2024-11-14 18:00,D_DU_RM_CL_102,36,2,-56.145767,-34.875015
2024-11-14 18:00,D_DU_RM_CL_102,37,2,-56.14579,-34.87499
2024-11-14 18:00,D_DU_RM_CL_102,38,2,-56.14651,-34.874146
2024-11-14 18:00,D_DU_RM_CL_102,39,2,-56.14693,-34.87367
2024-11-14 18:00,D_DU_RM_CL_102,40,6,-56.147655,-34.872787
2024-11-14 18:00,D_DU_RM_CL_102,41,2,-56.14827,-34.87191
2024-11-14 18:00,D_DU_RM_CL_102,42,2,-56.14892,-34.87129
2024-11-14 18:00,D_DU_RM_CL_102,43,2,-56.14947,-34.870636
2024-11-14 18:00,D_DU_RM_CL_102,44,2,-56.1507,-34.870876
2024-11-14 18:00,D_DU_RM_CL_102,45,2,-56.149883,-34.87182
2024-11-14 18:00,D_DU_RM_CL_102,46,2,-56.149464,-34.872334
2024-11-14 18:00,D_DU_RM_CL_102,47,2,-56.149075,-34.87278
2024-11-14 18:00,D_DU_RM_CL_102,48,2,-56.148502,-34.873478
2024-11-14 18:00,D_DU_RM_CL_102,49,6,-56.147785,-34.87435
2024-11-14 18:00,D_DU_RM_CL_102,50,2,-56.147064,-34.875195
2024-11-14 18:00,D_DU_RM_CL_102,51,2,-56.146446,-34.87594
2024-11-14 18:00,D_DU_RM_CL_102,52,2,-56.14598,-34.876484
2024-11-14 18:00,D_DU_RM_CL_102,53,10,-56.145576,-34.87697
2024-11-14 18:00,D_DU_RM_CL_103,1,1,-56.134575,-34.86673
2024-11-14 18:00,D_DU_RM_CL_103,2,1,-56.135777,-34.866547
2024-11-14 18:00,D_DU_RM_CL_103,3,1,-56.13666,-34.866398
2024-11-14 18:00,D_DU_RM_CL_103,4,1,-56.135574,-34.86716
2024-11-14 18:00,D_DU_RM_CL_103,5,1,-56.13647,-34.867386
2024-11-14 18:00,D_DU_RM_CL_103,6,1,-56.136932,-34.867325
2024-11-14 18:00,D_DU_RM_CL_103,7,1,-56.13773,-34.867218
2024-11-14 18:00,D_DU_RM_CL_103,8,1,-56.139004,-34.86718
2024-11-14 18:00,D_DU_RM_CL_103,9,1,-56.139008,-34.86723
2024-11-14 18:00,D_DU_RM_CL_103,10,1,-56.138866,-34.868076
2024-11-14 18:00,D_DU_RM_CL_103,11,1,-56.138584,-34.868538
2024-11-14 18:00,D_DU_RM_CL_103,12,1,-56.135937,-34.868492
2024-11-14 18:00,D_DU_RM_CL_103,13,1,-56.135902,-34.868496
2024-11-14 18:00,D_DU_RM_CL_103,14,1,-56.134953,-34.86863
2024-11-14 18:00,D_DU_RM_CL_103,15,1,-56.134937,-34.868633
2024-11-14 18:00,D_DU_RM_CL_103,16,1,-56.134922,-34.868633
2024-11-14 18:00,D_DU_RM_CL_103,17,1,-56.135227,-34.86938
2024-11-14 18:00,D_DU_RM_CL_103,18,1,-56.136776,-34.869102
2024-11-14 18:00,D_DU_RM_CL_103,19,1,-56.137844,-34.86891
2024-11-14 18:00,D_DU_RM_CL_103,20,1,-56.138153,-34.869392
2024-11-14 18:00,D_DU_RM_CL_103,22,1,-56.135998,-34.87097
2024-11-14 18:00,D_DU_RM_CL_103,23,1,-56.136642,-34.871662
2024-11-14 18:00,D_DU_RM_CL_103,24,1,-56.13666,-34.87165
2024-11-14 18:00,D_DU_RM_CL_103,25,1,-56.1374,-34.871166
2024-11-14 18:00,D_DU_RM_CL_103,26,1,-56.136826,-34.87019
2024-11-14 18:00,D_DU_RM_CL_103,27,1,-56.136795,-34.870155
2024-11-14 18:00,D_DU_RM_CL_103,28,1,-56.13614,-34.87007
2024-11-14 18:00,D_DU_RM_CL_103,29,1,-56.135334,-34.87036
2024-11-14 18:00,D_DU_RM_CL_103,30,1,-56.137825,-34.872276
2024-11-14 18:00,D_DU_RM_CL_103,31,1,-56.137535,-34.87176
2024-11-14 18:00,D_DU_RM_CL_103,32,1,-56.138035,-34.87117
2024-11-14 18:00,D_DU_RM_CL_103,33,1,-56.1386,-34.87048
2024-11-14 18:00,D_DU_RM_CL_103,34,1,-56.13919,-34.870716
2024-11-14 18:00,D_DU_RM_CL_103,35,1,-56.13995,-34.87121
2024-11-14 18:00,D_DU_RM_CL_103,36,1,-56.139935,-34.87122
2024-11-14 18:00,D_DU_RM_CL_103,37,1,-56.13954,-34.871674
2024-11-14 18:00,D_DU_RM_CL_103,38,1,-56.138947,-34.872375
2024-11-14 18:00,D_DU_RM_CL_103,39,1,-56.138367,-34.873077
2024-11-14 18:00,D_DU_RM_CL_103,40,1,-56.13834,-34.873104
2024-11-14 18:00,D_DU_RM_CL_103,41,1,-56.13909,-34.873676
2024-11-14 18:00,D_DU_RM_CL_103,42,1,-56.13987,-34.872723
2024-11-14 18:00,D_DU_RM_CL_103,43,1,-56.140285,-34.872204
2024-11-14 18:00,D_DU_RM_CL_103,44,1,-56.140373,-34.87212
2024-11-14 18:00,D_DU_RM_CL_103,45,1,-56.140915,-34.871468
2024-11-14 18:00,D_DU_RM_CL_103,46,1,-56.141884,-34.871975
2024-11-14 18:00,D_DU_RM_CL_103,47,1,-56.141678,-34.87225
2024-11-14 18:00,D_DU_RM_CL_103,48,1,-56.141212,-34.872837
2024-11-14 18:00,D_DU_RM_CL_103,49,1,-56.140293,-34.87392
2024-11-14 18:00,D_DU_RM_CL_103,50,1,-56.140312,-34.87389
2024-11-14 18:00,D_DU_RM_CL_104,2,1,-56.13972,-34.866703
2024-11-14 18:00,D_DU_RM_CL_104,3,1,-56.1397,-34.8672
2024-11-14 18:00,D_DU_RM_CL_104,4,1,-56.13984,-34.868275
2024-11-14 18:00,D_DU_RM_CL_104,5,1,-56.139412,-34.868958
2024-11-14 18:00,D_DU_RM_CL_104,6,1,-56.13971,-34.87002
2024-11-14 18:00,D_DU_RM_CL_104,7,1,-56.140915,-34.868267
2024-11-14 18:00,D_DU_RM_CL_104,8,1,-56.141895,-34.867676
2024-11-14 18:00,D_DU_RM_CL_104,9,1,-56.141914,-34.86765
2024-11-14 18:00,D_DU_RM_CL_104,10,1,-56.14208,-34.8672
2024-11-14 18:00,D_DU_RM_CL_104,11,1,-56.14094,-34.866585
2024-11-14 18:00,D_DU_RM_CL_104,12,1,-56.141167,-34.865948
2024-11-14 18:00,D_DU_RM_CL_104,13,1,-56.142265,-34.86551
2024-11-14 18:00,D_DU_RM_CL_104,14,1,-56.14228,-34.86551
2024-11-14 18:00,D_DU_RM_CL_104,15,1,-56.143612,-34.865295
2024-11-14 18:00,D_DU_RM_CL_104,16,1,-56.144203,-34.86521
2024-11-14 18:00,D_DU_RM_CL_104,17,1,-56.14421,-34.86597
2024-11-14 18:00,D_DU_RM_CL_104,18,1,-56.143616,-34.86649
2024-11-14 18:00,D_DU_RM_CL_104,19,1,-56.142715,-34.865963
2024-11-14 18:00,D_DU_RM_CL_104,20,1,-56.14251,-34.86662
2024-11-14 18:00,D_DU_RM_CL_104,21,1,-56.14337,-34.867016
2024-11-14 18:00,D_DU_RM_CL_104,22,1,-56.142982,-34.867985
2024-11-14 18:00,D_DU_RM_CL_104,23,1,-56.142525,-34.8687
2024-11-14 18:00,D_DU_RM_CL_104,24,1,-56.141785,-34.869823
2024-11-14 18:00,D_DU_RM_CL_104,25,1,-56.14106,-34.870342
2024-11-14 18:00,D_DU_RM_CL_104,26,1,-56.14064,-34.870396
2024-11-14 18:00,D_DU_RM_CL_104,27,1,-56.140816,-34.870728
2024-11-14 18:00,D_DU_RM_CL_104,28,1,-56.141384,-34.870903
2024-11-14 18:00,D_DU_RM_CL_104,29,1,-56.14195,-34.870205
2024-11-14 18:00,D_DU_RM_CL_104,30,1,-56.14244,-34.869617
2024-11-14 18:00,D_DU_RM_CL_104,31,1,-56.14289,-34.869072
2024-11-14 18:00,D_DU_RM_CL_104,32,1,-56.143497,-34.86832
2024-11-14 18:00,D_DU_RM_CL_104,33,1,-56.144264,-34.867393
2024-11-14 18:00,D_DU_RM_CL_104,34,1,-56.14472,-34.866817
2024-11-14 18:00,D_DU_RM_CL_104,35,1,-56.145363,-34.866043
2024-11-14 18:00,D_DU_RM_CL_104,36,1,-56.146614,-34.86482
2024-11-14 18:00,D_DU_RM_CL_104,37,1,-56.1477,-34.864655
2024-11-14 18:00,D_DU_RM_CL_104,38,1,-56.149082,-34.864437
2024-11-14 18:00,D_DU_RM_CL_104,39,1,-56.14912,-34.86443
2024-11-14 18:00,D_DU_RM_CL_104,40,1,-56.148,-34.86536
2024-11-14 18:00,D_DU_RM_CL_104,41,1,-56.147266,-34.86555
2024-11-14 18:00,D_DU_RM_CL_104,42,1,-56.14637,-34.865986
2024-11-14 18:00,D_DU_RM_CL_104,43,1,-56.145832,-34.866833
2024-11-14 18:00,D_DU_RM_CL_104,44,1,-56.145523,-34.867214
2024-11-14 18:00,D_DU_RM_CL_104,45,1,-56.14501,-34.867886
2024-11-14 18:00,D_DU_RM_CL_104,46,1,-56.144432,-34.868652
2024-11-14 18:00,D_DU_RM_CL_104,47,1,-56.143757,-34.86954
2024-11-14 18:00,D_DU_RM_CL_104,48,1,-56.143734,-34.869564
2024-11-14 18:00,D_DU_RM_CL_104,49,1,-56.143078,-34.870415
2024-11-14 18:00,D_DU_RM_CL_104,50,0,-56.142666,-34.87096
2024-11-14 18:00,D_DU_RM_CL_105,1,2,-56.14832,-34.866074
2024-11-14 18:00,D_DU_RM_CL_105,2,2,-56.148304,-34.86609
2024-11-14 18:00,D_DU_RM_CL_105,3,2,-56.147274,-34.8673
2024-11-14 18:00,D_DU_RM_CL_105,4,2,-56.147255,-34.867325
2024-11-14 18:00,D_DU_RM_CL_105,5,2,-56.148556,-34.86878
2024-11-14 18:00,D_DU_RM_CL_105,6,2,-56.14928,-34.867916
2024-11-14 18:00,D_DU_RM_CL_105,7,2,-56.149956,-34.86708
2024-11-14 18:00,D_DU_RM_CL_105,9,2,-56.149357,-34.866104
2024-11-14 18:00,D_DU_RM_CL_105,10,2,-56.14863,-34.86726
2024-11-14 18:00,D_DU_RM_CL_105,11,2,-56.14823,-34.86774
2024-11-14 18:00,D_DU_RM_CL_105,12,2,-56.149605,-34.86898
2024-11-14 18:00,D_DU_RM_CL_105,13,2,-56.15001,-34.86848
2024-11-14 18:00,D_DU_RM_CL_105,14,2,-56.151165,-34.86767
2024-11-14 18:00,D_DU_RM_CL_105,15,2,-56.151722,-34.868076
2024-11-14 18:00,D_DU_RM_CL_105,16,2,-56.150936,-34.86902
2024-11-14 18:00,D_DU_RM_CL_105,17,2,-56.150368,-34.86969
2024-11-14 18:00,D_DU_RM_CL_105,18,2,-56.151443,-34.869827
2024-11-14 18:00,D_DU_RM_CL_105,19,2,-56.151752,-34.86945
2024-11-14 18:00,D_DU_RM_CL_105,20,2,-56.151196,-34.86693
2024-11-14 18:00,D_DU_RM_CL_105,21,2,-56.15089,-34.86682
2024-11-14 18:00,D_DU_RM_CL_105,22,2,-56.149937,-34.864754
2024-11-14 18:00,D_DU_RM_CL_105,23,2,-56.149963,-34.864697
2024-11-14 18:00,D_DU_RM_CL_105,24,2,-56.151176,-34.864902
2024-11-14 18:00,D_DU_RM_CL_105,25,2,-56.151512,-34.865456
2024-11-14 18:00,D_DU_RM_CL_105,26,2,-56.151157,-34.865875
2024-11-14 18:00,D_DU_RM_CL_105,27,2,-56.151142,-34.86589
2024-11-14 18:00,D_DU_RM_CL_105,28,2,-56.15244,-34.866512
2024-11-14 18:00,D_DU_RM_CL_105,29,2,-56.15244,-34.866547
2024-11-14 18:00,D_DU_RM_CL_105,30,2,-56.15244,-34.86661
2024-11-14 18:00,D_DU_RM_CL_105,31,2,-56.152443,-34.866657
2024-11-14 18:00,D_DU_RM_CL_105,32,2,-56.152473,-34.86844
2024-11-14 18:00,D_DU_RM_CL_105,33,2,-56.152473,-34.868744
2024-11-14 18:00,D_DU_RM_CL_105,34,2,-56.152477,-34.86878
2024-11-14 18:00,D_DU_RM_CL_105,35,2,-56.153454,-34.868717
2024-11-14 18:00,D_DU_RM_CL_105,36,2,-56.153408,-34.868355
2024-11-14 18:00,D_DU_RM_CL_105,37,2,-56.1534,-34.868134
2024-11-14 18:00,D_DU_RM_CL_105,38,2,-56.15385,-34.866
2024-11-14 18:00,D_DU_RM_CL_105,39,2,-56.153873,-34.86596
2024-11-14 18:00,D_DU_RM_CL_105,40,2,-56.154877,-34.866703
2024-11-14 18:00,D_DU_RM_CL_105,41,2,-56.154884,-34.867973
2024-11-14 18:00,D_DU_RM_CL_105,42,2,-56.15575,-34.867336
2024-11-14 18:00,D_DU_RM_CL_105,43,2,-56.156464,-34.867725
2024-11-14 18:00,D_DU_RM_CL_105,44,2,-56.156204,-34.868607
2024-11-14 18:00,D_DU_RM_CL_105,45,2,-56.15543,-34.869053
2024-11-14 18:00,D_DU_RM_CL_105,46,2,-56.153603,-34.87025
2024-11-14 18:00,D_DU_RM_CL_105,47,2,-56.1555,-34.870308
2024-11-14 18:00,D_DU_RM_CL_105,48,2,-56.15635,-34.869854
2024-11-14 18:00,D_DU_RM_CL_105,49,2,-56.157543,-34.86888
2024-11-14 18:00,D_DU_RM_CL_105,50,6,-56.157566,-34.868862
2024-11-14 18:00,D_DU_RM_CL_105,52,2,-56.158463,-34.869743
2024-11-14 18:00,D_DU_RM_CL_105,53,2,-56.157333,-34.870636
2024-11-14 18:00,D_DU_RM_CL_105,54,2,-56.15698,-34.87201
2024-11-14 18:00,D_DU_RM_CL_105,55,2,-56.158375,-34.871128
2024-11-14 18:00,D_DU_RM_CL_105,56,2,-56.159084,-34.87057
2024-11-14 18:00,D_DU_RM_CL_105,57,6,-56.159103,-34.870556
2024-11-14 18:00,D_DU_RM_CL_106,1,2,-56.13425,-34.86607
2024-11-14 18:00,D_DU_RM_CL_106,2,2,-56.137146,-34.865395
2024-11-14 18:00,D_DU_RM_CL_106,3,2,-56.137142,-34.86538
2024-11-14 18:00,D_DU_RM_CL_106,4,2,-56.13635,-34.86544
2024-11-14 18:00,D_DU_RM_CL_106,5,2,-56.136353,-34.865456
2024-11-14 18:00,D_DU_RM_CL_106,6,2,-56.13906,-34.865726
2024-11-14 18:00,D_DU_RM_CL_106,7,2,-56.13829,-34.864456
2024-11-14 18:00,D_DU_RM_CL_106,8,2,-56.138294,-34.864494
2024-11-14 18:00,D_DU_RM_CL_106,9,2,-56.138557,-34.86556
2024-11-14 18:00,D_DU_RM_CL_106,10,2,-56.138565,-34.865593
2024-11-14 18:00,D_DU_RM_CL_106,11,2,-56.139156,-34.865036
2024-11-14 18:00,D_DU_RM_CL_106,12,2,-56.139187,-34.865
2024-11-14 18:00,D_DU_RM_CL_106,13,2,-56.139977,-34.863956
2024-11-14 18:00,D_DU_RM_CL_106,15,2,-56.14181,-34.863857
2024-11-14 18:00,D_DU_RM_CL_106,16,2,-56.141365,-34.864445
